"class","cap.diameter","does.bruise.or.bleed","stem.height"
0,2.82,1,4.13
0,2.44,1,2.95
0,2.91,1,3.94
0,3.83,1,4.61
0,3.17,1,3.51
0,3.52,1,4.72
0,2.68,1,3.85
0,2.11,1,3.25
0,3.97,1,4.31
0,2.66,1,3.46
0,3.43,1,4.03
0,3.68,1,4.09
0,2.87,1,3.52
0,3.05,1,2.96
0,2.67,1,3.65
0,3.18,1,4.06
0,3.42,1,3.8
0,3.18,1,4.23
0,3.78,1,4.27
0,3.1,1,4.22
0,2.75,1,2.99
0,3.2,1,3.83
0,3.61,1,4.02
0,3.06,1,3.16
0,2.84,1,3.58
0,2.74,1,3.17
0,3.22,1,5.08
0,3.2,1,3.54
0,3.33,1,3.91
0,3.07,1,3.98
0,2.93,1,3.41
0,2.71,1,3.35
0,2.73,1,3.55
0,3.51,1,3.22
0,2.34,1,2.92
0,2.94,1,3.46
0,3.38,1,3.89
0,2.77,1,3.3
0,3.79,1,4.54
0,2.85,1,2.97
0,2.85,1,3.39
0,2.86,1,3.86
0,2.98,1,2.98
0,2.68,1,3.97
0,3.23,1,3.58
0,2.54,1,3.01
0,2.69,1,3.13
0,2.64,1,2.31
0,2.83,1,2.76
0,2.81,1,3.76
0,3.06,1,3.25
0,2.57,1,3.35
0,2.44,1,3.01
0,3.18,1,2.75
0,2.46,1,3.13
0,2.79,1,3.25
0,3.02,1,3.3
0,2.63,1,3.76
0,3.51,1,3.74
0,2.97,1,3.65
0,2.83,1,3.35
0,2.25,1,3.13
0,3.12,1,4.05
0,3.36,1,3.65
0,2.87,1,3.63
0,2.98,1,3.11
0,3.1,1,4.17
0,3.04,1,2.11
0,2.5,1,3.01
0,2.9,1,3
0,2.31,1,3.58
0,2.98,1,2.98
0,3.48,1,4.5
0,2,1,2.99
0,2.72,1,3.28
0,3,1,3.87
0,2.27,1,3.14
0,3.53,1,3.81
0,2.96,1,3.54
0,2.87,1,2.91
0,3.09,1,4.26
0,2.5,1,2.94
0,3.19,1,3.39
0,2.48,1,2.36
0,2.96,1,3.13
1,3.39,1,4.31
1,3.16,1,4.61
1,3.84,1,5.06
1,3.64,1,4.86
1,3.45,1,4.41
1,2.94,1,4.67
1,2.93,1,3.91
1,2.68,1,3.52
1,2.61,1,4.39
1,2.81,1,4.37
1,4.03,1,3.83
1,3.1,1,4.56
1,3.32,1,4.72
1,3.01,1,4.37
1,2.67,1,4.15
1,4.05,1,4.84
1,4.25,1,4.91
1,3.87,1,4.5
1,3.58,1,4.66
1,3.67,1,5.3
1,3.28,1,3.86
1,4.11,1,4.67
1,3.88,1,4.72
1,3.67,1,4.53
1,2.66,1,4.69
1,3.97,1,4.46
1,3.67,1,3.86
1,2.97,1,4.55
1,3.71,1,4.64
1,3.31,1,4.63
1,3.38,1,3.79
1,3.26,1,4.29
1,3.03,1,4.42
1,2.72,1,3.71
1,4.37,1,4.27
1,3.14,1,4.54
1,3.32,1,4.26
1,4.28,1,4.93
1,3.33,1,5.02
1,3.3,1,4.72
1,3.72,1,5.59
1,3.94,1,5.36
1,2.75,1,4.5
1,4.01,1,4.68
1,3.52,1,3.98
1,3.43,1,4.42
1,2.93,1,4.31
1,3.97,1,5.63
1,4.16,1,5.1
1,3.15,1,4.39
1,2.74,1,4.78
1,3.05,1,3.75
1,4.52,1,5.69
1,2.56,1,4.83
1,2.89,1,3.6
1,3.01,1,4.19
1,3.8,1,4.22
1,3.85,1,3.88
1,3.3,1,3.79
1,3.25,1,4.25
1,2.78,1,4.12
1,3.22,1,4.03
1,2.92,1,4.48
1,3.77,1,4.62
1,2.81,1,4.22
1,3.93,1,4.65
1,3.32,1,4.54
1,3.26,1,4.28
1,3.42,1,4.12
1,3.44,1,4.6
1,2.79,1,3.75
1,3.38,1,4.54
1,3.18,1,4.78
1,3.39,1,4.11
1,3.23,1,4
1,3.65,1,4.42
1,3.75,1,4.08
1,3.15,1,3.72
1,3.01,1,5.03
1,3.43,1,4.9
1,3.7,1,4.63
1,3.45,1,4.43
1,2.14,1,4.09
1,2.6,1,4
1,3.08,1,3.68
1,3.36,1,3.73
1,3.1,1,4.04
1,3.43,1,4.37
1,3.63,1,5.02
1,3.59,1,4.51
1,4.36,1,5.02
1,3.49,1,3.85
1,3.91,1,5.08
1,3.53,1,5.21
1,3.82,1,4.8
1,3.01,1,3.9
1,3.64,1,4.02
1,3.54,1,4.43
1,3.31,1,4.21
1,3.78,1,5.63
1,4.02,1,5.34
1,3.89,1,4.33
1,4.05,1,5.15
1,3.97,1,5.24
1,3.7,1,4.79
1,3.23,1,4.4
1,3.37,1,3.89
1,3.68,1,4.7
1,3.75,1,4.63
1,4.03,1,4.07
1,3.84,1,5.15
1,3.4,1,3.93
1,4.44,1,5.21
1,2.77,1,4.54
1,3.16,1,3.48
1,3.11,1,4.67
1,3.36,1,3.93
1,4.02,1,4.94
1,3.32,1,4.77
1,3.61,1,4.38
1,2.94,1,4.62
1,4.16,1,5.31
1,2.67,1,3.67
1,3.39,1,4.66
1,3.64,1,4.86
1,3.81,1,4.78
1,3.62,1,5.58
1,4.04,1,4.84
1,4.04,1,4.1
1,2.6,1,4.09
1,3.98,1,3.92
1,3.1,1,3.71
1,3.14,1,4.48
1,3.37,1,4.35
1,3.04,1,4.26
1,3.52,1,4.45
1,3.49,1,4.53
1,2.97,1,4.09
1,2.96,1,4.61
1,3.12,1,4.69
1,3.77,1,4.42
1,3.46,1,4.11
1,4.45,1,5.05
1,2.95,1,4.81
1,3.2,1,4.59
1,3.55,1,4.8
1,3.71,1,4.56
1,3.4,1,5.1
1,3.61,1,5.91
1,4.04,1,4.5
1,3.35,1,4.24
1,2.91,1,4.28
1,3.59,1,4.7
1,3.62,1,4.16
1,4.3,1,5.16
1,3.57,1,4.3
1,3.14,1,3.94
1,3.94,1,4.95
1,2.76,1,5.05
1,3.82,1,5
1,4.17,1,4.85
1,3.44,1,4.48
1,4.66,1,6.02
1,4,1,4.12
1,3.16,1,3.7
1,3.18,1,3.98
1,4.16,1,4.22
1,4.06,1,4.84
1,3.34,1,4.73
1,4.01,1,4.24
1,3.39,1,3.61
1,3.18,1,4.58
1,3.49,1,4.72
1,3.99,1,5.56
1,3.88,1,4.56
1,2.52,1,4.41
1,3.85,1,4.94
1,3.77,1,4.7
1,2.87,1,4.2
1,3.15,1,4.37
1,3.72,1,5.22
1,4.22,1,4.27
1,3.18,1,4.91
1,3.94,1,4.54
1,3.4,1,4.15
1,1.89,1,4.53
1,2.24,1,4.15
1,3.82,1,4.73
1,3.59,1,4.52
1,2.72,1,4.07
1,3.86,1,4.88
1,2.94,1,4.58
1,4.72,1,4.63
1,3.21,1,4.44
1,3.32,1,4.88
1,4.01,1,4.86
1,3.46,1,3.81
1,2.99,1,4.47
1,3.79,1,3.52
1,3.24,1,4.52
1,4.12,1,4.33
1,3.77,1,4.36
1,3.47,1,4.7
1,2.95,1,4.38
1,4.43,1,5.28
1,2.65,1,4.88
1,3.43,1,3.51
1,3.74,1,4.41
1,2.87,1,3.84
1,3.64,1,4.33
1,4.15,1,5.32
1,3.73,1,5.45
1,3.69,1,5.98
1,3.95,1,4.87
1,3.84,1,5.21
1,3.27,1,4.89
1,3.85,1,5.29
1,4.32,1,5.08
1,3.62,1,3.82
1,3.7,1,5.09
1,3.75,1,3.74
1,2.59,1,4.65
1,4.09,1,4.43
1,3.19,1,4.45
1,3.92,1,4.86
1,3.89,1,5.39
1,4.46,1,4.98
1,3.42,1,3.96
1,3.48,1,3.91
1,4.27,1,5.56
1,3.52,1,4.25
1,2.27,1,4.39
1,4.09,1,4.69
1,4.26,1,4.92
1,4.34,1,5.2
1,3.49,1,5
1,3.53,1,5.09
1,2.97,1,4.47
1,3.98,1,4.87
1,4.08,1,3.89
1,4.4,1,5.05
1,3.78,1,4.51
1,3.59,1,4.82
1,2.98,1,4.19
1,3.04,1,3.55
1,3.59,1,4.36
1,4.26,1,5.03
1,3.56,1,4.63
1,4.3,1,5.31
1,2.7,1,4.29
1,3.49,1,4.49
1,3.89,1,4.89
1,3.37,1,4.12
1,3.13,1,5.02
1,3.55,1,4.86
1,3.7,1,4.09
1,3.62,1,4.71
1,2.87,1,3.92
1,3.19,1,3.87
1,3.58,1,4.62
1,3.58,1,4.66
1,3.95,1,4.86
1,3.37,1,4.08
1,2.97,1,4.08
1,2.75,1,4.08
1,3.96,1,4.71
1,4.07,1,4.97
1,3.24,1,3.91
1,3.37,1,4.53
1,3.76,1,3.99
1,3.2,1,4.45
1,4.03,1,4
1,3.51,1,3.7
1,2.95,1,4.48
1,3.27,1,4.35
1,3.81,1,4.17
1,3.55,1,4.42
1,3.74,1,4.77
1,3.16,1,3.91
1,3.65,1,4.92
1,2.92,1,4.12
1,2.97,1,4.69
1,3.36,1,4.58
1,2.82,1,3.95
1,3.7,1,4.95
1,3.1,1,3.81
1,3.3,1,3.9
1,3.7,1,4.83
1,3.98,1,4.37
1,3.19,1,3.68
1,4.03,1,4.82
1,2.98,1,3.92
1,4.06,1,4.56
1,3.47,1,4.67
1,3.98,1,5.36
1,3.05,1,3.89
1,3.2,1,4.34
1,3.45,1,3.99
1,2.92,1,4
1,2.94,1,4.07
1,4.18,1,5.06
1,3.17,1,4.14
1,4.4,1,4.61
1,3.76,1,4.81
1,4.21,1,4.85
1,3.05,1,4.44
1,3.71,1,4.45
1,3.52,1,5.03
1,4.12,1,4.54
1,2.54,1,3.59
1,2.96,1,3.99
1,4.62,1,5.28
1,3.14,1,4.25
1,3.23,1,4.51
1,4.3,1,4.67
1,3.31,1,4.46
1,3.45,1,4.34
1,2.69,1,4.65
1,2.82,1,4.24
1,3.49,1,4.41
1,3.15,1,4.17
1,4.11,1,5.14
1,3.24,1,4.08
1,3.34,1,4.43
1,3.63,1,4.97
1,3.42,1,4.96
1,3.62,1,4.25
1,3.33,1,4.6
1,2.61,1,4.76
1,3.48,1,4.1
1,3.27,1,3.98
1,3.97,1,4.95
1,3.45,1,4.94
1,4.17,1,4.94
1,3.57,1,4.31
1,3.52,1,4.15
1,3.91,1,4.73
1,3.68,1,4.3
1,3.98,1,3.82
1,2.92,1,3.51
1,3.43,1,3.79
1,3.66,1,4.73
1,2.82,1,4.04
1,3.47,1,4.59
1,3.9,1,4.45
1,3.5,1,5.02
1,3.85,1,5.05
1,3.8,1,4.25
1,3.89,1,5.17
1,5.21,1,4.27
1,3.39,1,4.66
1,2.79,1,4.19
1,3.67,1,4.7
0,8.97,1,8.33
0,10.68,1,8.23
0,6.95,1,6.45
0,8.12,1,7.19
0,8.51,1,7.7
0,9.83,1,8.11
0,7.31,1,7.68
0,7.23,1,7.08
0,8.36,1,7.85
0,9.39,1,8.54
0,10.04,1,8.66
0,9.23,1,7.99
0,8.91,1,7.95
0,7.67,1,8.43
0,9.01,1,8.36
0,8.62,1,8.52
0,10.7,1,8.67
0,7.1,1,7.22
0,9.27,1,8.56
0,8.15,1,8.57
0,8.93,1,7.9
0,8.84,1,6.82
0,7.88,1,6.84
0,8.02,1,7.26
0,7.51,1,6.82
0,10.4,1,9.56
0,9.23,1,6.59
0,11.03,1,9.36
0,8.97,1,7.99
0,9.34,1,7.61
0,9.2,1,8.57
0,8.44,1,8.24
0,6.26,1,6.2
0,9.64,1,8.13
0,7.95,1,6.94
0,9.71,1,8.27
0,11.27,1,9.26
0,9.35,1,8.54
0,9.96,1,7.74
0,10.25,1,9.46
0,8.25,1,7.39
0,9.28,1,8.41
0,9.52,1,6.8
0,8.64,1,7.21
0,8.95,1,7.96
0,8.07,1,7.35
0,7.85,1,6.41
0,7.83,1,7.88
0,8.96,1,7.21
0,7.99,1,7.93
0,9.32,1,8.26
0,11.25,1,8.45
0,8.51,1,7.51
0,9.23,1,7.95
0,7.5,1,6.22
0,8.64,1,7.83
0,10.12,1,7.38
0,9.68,1,7.86
0,6.91,1,7.52
0,9.16,1,8.26
0,9.29,1,7.98
0,9.71,1,9.33
0,8.41,1,6.5
0,8.38,1,8.48
0,8.33,1,7.08
0,8.11,1,8.08
0,9.38,1,8.21
0,8.86,1,7.78
0,7.53,1,7.04
0,9.13,1,8.84
0,8.35,1,6.96
0,9.18,1,8.76
0,9.05,1,8.23
0,8.25,1,8.98
0,8.09,1,7.85
0,9.67,1,8.38
0,6.36,1,5.96
0,9.83,1,8.6
0,8.4,1,7.32
0,8.34,1,7.69
0,9.88,1,7.88
0,8.16,1,7.87
0,8.51,1,8.46
0,8.41,1,7.07
0,8.18,1,8.56
0,8.57,1,6.72
0,9.58,1,8
0,8.82,1,7.88
0,8.57,1,8.45
0,9.42,1,7.61
0,9.89,1,9.67
0,11.13,1,8.25
0,8.38,1,7.63
0,9.11,1,8.22
0,9.34,1,7.41
0,8.05,1,7.92
0,7.84,1,7.41
0,8.62,1,7.72
0,8.25,1,7.94
0,8.84,1,7.18
0,9.1,1,8.46
0,7.65,1,7.57
0,9.37,1,8.45
0,9.02,1,7.66
0,9.23,1,8.63
0,7.83,1,8.35
0,7.16,1,6.8
0,7.35,1,6.71
0,9.33,1,7.68
0,8.79,1,8.16
0,8.66,1,7.76
0,9.02,1,7.83
0,8.76,1,8.06
0,9.87,1,8.64
0,7.27,1,7.57
0,7.5,1,7.31
0,11.21,1,8.43
0,7.77,1,6.53
0,10.29,1,9.48
0,8.44,1,7.06
0,9.17,1,7.9
0,10.79,1,8.43
0,10.68,1,7.56
0,8.82,1,7.4
0,9.19,1,7.83
0,8.01,1,8.58
0,8.33,1,7.26
0,9.92,1,7.66
0,9.39,1,8.26
0,9.22,1,8.47
0,9.05,1,8.65
0,6.9,1,6.61
0,9,1,8.51
0,8.02,1,8.05
0,8.01,1,7.28
0,9.66,1,8.69
0,8.77,1,8.59
0,9.59,1,7.84
0,9.8,1,8
0,10.44,1,7.79
0,8.25,1,8.74
0,8.26,1,7.38
0,9.87,1,7.28
0,8.91,1,7.79
0,8.42,1,8.08
0,8.64,1,7.67
0,7.42,1,7.75
0,9.44,1,8.5
0,8.39,1,8.74
0,7.55,1,8.1
0,9.8,1,9.85
0,9.49,1,7.74
0,9.97,1,8.67
0,7.89,1,6.78
0,9.77,1,8.56
0,9.15,1,7.48
0,9.99,1,8.46
0,9.2,1,7.99
0,8.57,1,6.93
0,10.41,1,7.97
0,9.3,1,6.63
0,7.99,1,8.07
0,8.22,1,8.06
0,11.25,1,8.53
0,8.67,1,7.19
0,10.09,1,8.28
0,8.28,1,6.78
0,6.01,1,6.4
0,9.13,1,9.34
0,8.87,1,8.69
0,10.7,1,8.7
0,8.87,1,7.09
0,9.51,1,8.45
0,11.35,1,9.32
0,10.51,1,8.56
0,9.21,1,6.92
0,9.83,1,8.09
0,9.36,1,7.82
0,8.88,1,8.02
0,6.89,1,6.84
0,9.25,1,8.74
0,8.68,1,8.53
0,8.36,1,7.98
0,9.28,1,7.55
0,9.98,1,8.53
0,9.13,1,8.16
0,7.18,1,7.15
0,9.79,1,8.89
0,8.21,1,7.61
0,7.06,1,7.38
0,7.21,1,7.91
0,9.18,1,8.23
0,8.71,1,7.56
0,8.29,1,7.63
0,10.42,1,8.43
0,8.35,1,7.8
0,8.26,1,7.64
0,7.55,1,7.91
0,9.84,1,6.76
0,9.92,1,8.43
0,7.52,1,6.75
0,9.25,1,6.93
0,8.86,1,7.8
0,10.33,1,8.49
0,8.69,1,7.77
0,8.38,1,8.36
0,9.96,1,8.21
0,9.46,1,9.22
0,8.76,1,7.39
0,9.93,1,8.34
0,9.51,1,8.61
0,8.15,1,7.57
0,9.4,1,7.32
0,9.12,1,8.06
0,9.7,1,7.78
0,7.61,1,7.81
0,9.4,1,8.11
0,9.11,1,8.43
0,9.18,1,8.87
0,9.61,1,9.42
0,8.17,1,7.19
0,8.15,1,8.55
0,6.98,1,6.8
0,10.65,1,7.34
0,9.43,1,9.13
0,9.25,1,8.06
0,9.89,1,8.39
0,8.88,1,8.11
0,9.32,1,8.47
0,10.76,1,7.21
0,9.41,1,7.43
0,8.91,1,7.87
0,8.72,1,7.65
0,9.88,1,7.85
0,9.27,1,8.87
0,7.83,1,7.41
0,10.05,1,8.72
0,9.49,1,7.82
0,9.72,1,8.18
0,8.55,1,7.46
0,9.78,1,7.57
0,10.51,1,9.03
0,8.9,1,7.81
0,9.5,1,7.41
0,9.76,1,7.99
0,7.99,1,7.2
0,8.2,1,8.69
0,10.98,1,7.11
0,7.81,1,7.65
0,9.13,1,8.84
0,8.64,1,8.05
0,8.81,1,7.92
0,8.51,1,7.68
0,10.83,1,9.12
0,8.94,1,7.95
0,8.48,1,7.59
0,10.75,1,8.81
0,9.47,1,8.43
0,9.02,1,7.18
0,8.58,1,8.57
0,10.04,1,7.95
0,9.66,1,8.51
0,8.85,1,8.53
0,8.54,1,6.97
0,10.77,1,8.33
0,9.42,1,9.23
0,10.57,1,8.32
0,9.03,1,8.28
0,11.01,1,8.46
0,8.7,1,8.77
0,8.28,1,7.18
0,9.2,1,8.24
0,8.81,1,8.19
0,9.1,1,7.48
0,10.3,1,7.63
0,9.51,1,8.14
0,8.13,1,7.6
0,8.48,1,7.38
0,10.53,1,8.84
0,8.29,1,7.63
0,8.85,1,7.45
0,9.2,1,8.57
0,8.34,1,7.83
0,8.77,1,7.44
0,7.98,1,8.08
0,8.71,1,8.24
0,9.84,1,8.32
0,8.73,1,8.52
0,9.11,1,7.29
0,9.38,1,7.85
0,8.66,1,8.27
0,9.88,1,7.91
0,7.99,1,7.26
0,11.01,1,8.6
0,9.48,1,8.51
0,7.31,1,7.64
0,9.96,1,8.12
0,9.1,1,9
0,9.74,1,8.74
0,8.81,1,8.33
0,8.4,1,8.96
0,7.75,1,7.98
0,8.95,1,7.83
0,10.57,1,9.06
0,11.63,1,8.59
0,9.34,1,8.94
0,7.18,1,7.58
0,10.21,1,8.98
0,7.85,1,6.21
0,9.07,1,8.58
0,9,1,8.18
0,8.74,1,7.37
0,8.34,1,7.53
0,9.47,1,7.75
0,8.33,1,6.17
0,8.61,1,7.25
0,7.83,1,7.66
0,8,1,7.5
0,7.38,1,7.1
0,8.01,1,8.73
0,9.43,1,7.65
0,9.33,1,7.74
0,9.78,1,8.94
0,8.07,1,7.73
0,9.63,1,7.99
0,10.35,1,7.81
0,9.62,1,7.93
0,9.3,1,8.65
0,7.33,1,8.29
0,8.83,1,6.17
0,8.54,1,7.27
0,10.52,1,8.27
0,7.49,1,7.33
0,9.48,1,8.82
0,7.1,1,8.09
0,8.54,1,7.84
0,8.86,1,9.03
0,6.17,1,7.52
0,8.72,1,7.76
0,9.27,1,7.16
0,8.87,1,8.27
0,8.9,1,7.4
0,7.31,1,7.49
0,9.17,1,6.91
0,11.27,1,8.87
0,9.73,1,7.44
0,9.03,1,7.7
0,9.25,1,8.07
0,9.73,1,8.02
0,10.01,1,8.55
0,9.51,1,8.32
0,9.01,1,7.98
0,9.08,1,9.07
1,10.35,1,4.73
1,9.48,1,5.86
1,11.74,1,5.3
1,9.9,1,6.15
1,9.58,1,5.53
1,7.07,1,4.96
1,11.63,1,5.79
1,10.38,1,5.62
1,8.36,1,5.97
1,9.36,1,5.4
1,11.37,1,6.37
1,8.41,1,5.03
1,10.04,1,6.58
1,6.55,1,4.26
1,10.51,1,6.03
1,8.78,1,3.98
1,10.26,1,6.07
1,7.62,1,5.64
1,12.41,1,7.04
1,9.46,1,6.41
1,9.37,1,5.54
1,8.22,1,6.32
1,12.61,1,5.1
1,11.13,1,5.78
1,8.99,1,6.3
1,11.44,1,6.58
1,10.31,1,5.26
1,10.38,1,6.07
1,12.22,1,7.33
1,6.07,1,6.87
1,9.05,1,5.72
1,10.59,1,6.24
1,8.75,1,6.36
1,6.99,1,5.06
1,9.92,1,5.31
1,10.09,1,5.91
1,9.54,1,5.37
1,9.29,1,5.19
1,12.89,1,5.92
1,10.57,1,6.41
1,9.3,1,5.99
1,10.95,1,5.57
1,11.58,1,7.25
1,9.2,1,6.4
1,11.72,1,7.13
1,8.67,1,6.81
1,9.68,1,6.17
1,10.04,1,6.27
1,6.58,1,5.32
1,10.68,1,5.77
1,11.32,1,5.98
1,8.02,1,5.19
1,11.4,1,6.89
1,8.01,1,5.2
1,11.48,1,6.16
1,9.84,1,5.97
1,9.14,1,5.54
1,12.11,1,5.59
1,9.66,1,6.45
1,11.88,1,5.71
1,10.6,1,6.94
1,10.26,1,6.36
1,14.01,1,6.99
1,8.06,1,6.08
1,7.37,1,4.74
1,9.82,1,5.03
1,9.82,1,4.92
1,7.59,1,4.71
1,6.22,1,6.26
1,9.11,1,5.24
1,8.91,1,5.73
1,10.13,1,5.73
1,12.2,1,5.36
1,6.96,1,5.25
1,8.8,1,6.19
1,10.22,1,6.87
1,9.86,1,6.46
1,10.78,1,6.52
1,8.65,1,6.89
1,8.93,1,4.51
1,7.51,1,5.92
1,10.03,1,6.21
1,11.58,1,5.69
1,12.25,1,6.37
1,10.04,1,5.48
1,8.35,1,5.8
1,10.17,1,6.87
1,10.81,1,5.9
1,12.59,1,5.06
1,10.15,1,4.92
1,10.86,1,6.52
1,9.9,1,5.25
1,8.06,1,4.73
1,9.01,1,5.89
1,11.24,1,6.01
1,11.26,1,6.6
1,10.61,1,6.55
1,9.96,1,6.44
1,8.72,1,6.35
1,9.47,1,6.3
1,7.16,1,5.83
1,9.65,1,6.12
1,10.47,1,6.25
1,12.3,1,6.18
1,12.16,1,7.18
1,10.81,1,6.12
1,12.49,1,6.36
1,9.44,1,6.63
1,12.04,1,6.03
1,10.1,1,5.73
1,10.9,1,6.32
1,8.39,1,5.89
1,11.45,1,5.91
1,11.64,1,6.34
1,11.86,1,6.48
1,7.69,1,4.74
1,10.31,1,5.86
1,10.72,1,5.01
1,9.87,1,5.72
1,8.47,1,6
1,10.83,1,6.62
1,8.87,1,6.82
1,9.65,1,5.76
1,7.05,1,5.58
1,8.26,1,5.3
1,12.65,1,6.39
1,9.39,1,6.06
1,8.67,1,5.87
1,9.87,1,5.85
1,10.12,1,6.3
1,8.65,1,6.75
1,7.31,1,6.02
1,10.9,1,7.76
1,9.48,1,5.68
1,8.81,1,5.74
1,10.98,1,6.6
1,5.1,1,5.15
1,10.51,1,6.29
1,8.57,1,5.94
1,10.93,1,5.99
1,10.37,1,5.54
1,9.72,1,6.95
1,11.03,1,5.66
1,9.43,1,5.4
1,8.79,1,5.51
1,8.23,1,5.97
1,9.03,1,4.87
1,10.37,1,6.03
1,10.53,1,6.25
1,9.26,1,7.04
1,10.78,1,5.83
1,13.33,1,5.04
1,10.77,1,6.16
1,10.93,1,5.63
1,12.69,1,5.92
1,5.68,1,5.76
1,9.75,1,5.91
1,9.37,1,6.77
1,11,1,5.35
1,13.43,1,7.12
1,12.25,1,6.69
1,11.05,1,6.48
1,8.88,1,5.43
1,8.46,1,6.14
1,11.68,1,5.27
1,10.19,1,5.89
1,10.86,1,5.92
1,13.79,1,5.36
1,10.98,1,6.15
1,9.27,1,5.46
1,11.48,1,5.97
1,8.12,1,5.4
1,11.23,1,6.06
1,9.24,1,5.12
1,9.15,1,6.45
1,8.66,1,5.76
1,10.08,1,6
1,10.23,1,6.63
1,7.55,1,4.79
1,7.17,1,6.3
1,8.08,1,5.26
1,7.43,1,4.8
1,10.3,1,5.75
1,8.66,1,5.67
1,11.97,1,6.04
1,11.09,1,6.49
1,8.09,1,6.53
1,12.64,1,7.67
1,10.96,1,6.73
1,8.03,1,5.27
1,8.04,1,5.08
1,9.55,1,5.79
1,14.07,1,7.55
1,8.97,1,6.02
1,9.36,1,5.83
1,10.3,1,5.09
1,11.96,1,6.76
1,8.53,1,6.44
1,9.68,1,6.62
1,11.26,1,7.03
1,8.53,1,6.01
1,10.09,1,6.44
1,11.57,1,4.93
1,12.71,1,5.43
1,8.49,1,5.76
1,9.07,1,6.1
1,8.97,1,5.1
1,12.34,1,6.05
1,8.3,1,6.86
1,11.25,1,6.24
1,10.19,1,5.84
1,9,1,6
1,11.66,1,5.55
1,7.56,1,5.4
1,11.75,1,5.99
1,8.84,1,6.28
1,11.06,1,6.63
1,9.11,1,5.09
1,8.44,1,6.05
1,7.74,1,5.1
1,11.82,1,5.94
1,10.13,1,5.54
1,12.34,1,6.54
1,4.88,1,5.55
1,10.58,1,6.38
1,10.15,1,5.69
1,9.86,1,6.09
1,9.25,1,5.93
1,9.91,1,5.13
1,8,1,5.24
1,11.45,1,7.44
1,13.19,1,7.52
1,11.35,1,6.89
1,11.86,1,5.71
1,8.67,1,6.27
1,12.57,1,5.74
1,8.44,1,4.98
1,10.08,1,6.16
1,8.28,1,5.08
1,9.53,1,5.93
1,10.75,1,6.91
1,12.32,1,5.61
1,12.42,1,5.75
1,10.33,1,6.73
1,9.03,1,6.02
1,12.24,1,6.46
1,12.22,1,6.4
1,9.76,1,6.65
1,10.6,1,5.77
1,9.99,1,6.07
1,10.03,1,6.27
1,5.44,1,4.73
1,10.38,1,6.36
1,12.34,1,5.84
1,7.47,1,4.85
1,9.42,1,5.51
1,8.24,1,5.08
1,11.92,1,6.55
1,12,1,6.08
1,9.82,1,5.6
1,8.34,1,7.58
1,10.64,1,5.88
1,10.87,1,6.71
1,9.61,1,6.39
1,9.34,1,5.97
1,9.4,1,6.08
1,8.2,1,5.16
1,10.64,1,5.47
1,10.27,1,6.46
1,8.89,1,5.9
1,9.18,1,6.19
1,10.82,1,6.2
1,11.41,1,6.7
1,10.29,1,5.66
1,11.49,1,5.99
1,8.27,1,5.39
1,13.03,1,6.05
1,12.74,1,7.28
1,10.13,1,6.26
1,11.46,1,5.63
1,9.29,1,5.17
1,9.89,1,5.77
1,11.16,1,5.77
1,10.2,1,6.12
1,11.98,1,5.38
1,10.98,1,7.47
1,11.26,1,5.27
1,10.6,1,5.67
1,7.62,1,5.69
1,11.77,1,6.32
1,10.2,1,5.18
1,12.41,1,6.36
1,11.88,1,5.56
1,9.35,1,5.33
1,12.37,1,7.19
1,8.04,1,6
1,11.35,1,5.79
1,13.15,1,6.34
1,11.11,1,6.6
1,8.5,1,6.88
1,10.84,1,7.27
1,10.73,1,6.59
1,12.98,1,6.14
1,8.46,1,6.35
1,13.19,1,7.61
1,7.03,1,6.12
1,6.97,1,5.54
1,11.32,1,5.9
1,10.23,1,5.27
1,9.19,1,7.05
1,11.64,1,6.65
1,8.99,1,5.32
1,12.2,1,6.32
1,6.4,1,5.22
1,9.59,1,5.68
1,10.93,1,5.62
1,9.53,1,5.61
1,11.21,1,5.8
1,10.91,1,7.38
1,7.52,1,4.84
1,11.77,1,7.01
1,10.49,1,6.75
1,11.91,1,7.16
1,10.84,1,6.85
1,9.88,1,5.34
1,13.15,1,6.61
1,4.54,1,5.07
1,10.77,1,6.21
1,11.53,1,5.89
1,8,1,4.7
1,8.83,1,6.21
1,11.07,1,6.6
1,11.11,1,6.47
1,11.94,1,6.15
1,8.15,1,4.62
1,8.33,1,6.31
1,10.94,1,5
1,8.21,1,5.71
1,8.6,1,6.22
1,11.78,1,6.68
1,8.17,1,5.1
1,9.49,1,5.43
1,11.95,1,6.79
1,10.19,1,5.75
1,10.98,1,6.09
1,10.15,1,6.13
1,9.44,1,5.61
1,10.92,1,6.31
1,11.38,1,6.13
1,10.93,1,5.83
1,8.03,1,6.32
1,10.46,1,6.08
1,10.16,1,6.47
0,8.04,1,4.62
0,10.24,1,5.4
0,9.88,1,5.4
0,7.68,1,5.07
0,7.89,1,3.98
0,7.53,1,4.76
0,7.83,1,5.21
0,8.58,1,5.96
0,6.92,1,4.15
0,10.37,1,6.02
0,7.8,1,4.34
0,8.14,1,5.03
0,10.05,1,5.45
0,9.09,1,4.77
0,8.72,1,4.43
0,9.72,1,4.6
0,10.07,1,5.24
0,7.56,1,4.44
0,9.22,1,5.09
0,9.44,1,5.24
0,8.84,1,5.49
0,9.08,1,5.69
0,8.02,1,5.4
0,8.49,1,4.85
